COD_VIA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;BARRIO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX
00653100;TRAVESIA;DEL;SACRIFICIO;SACRIFICIO;19;2;1;5;2;12B
00653350;CALLE;DEL;SACROMONTE;SACROMONTE;12;2;1;11;2;14
00653400;CALLE;DE;S'AGARO;S'AGARÓ;13;5;1;13;-;-
00653500;CALLE;DE;SAGASTA;SAGASTA;01;4;-;-;2;34
00653500;CALLE;DE;SAGASTA;SAGASTA;07;3;1;33;-;-
00653600;CALLE;DE;SAGITARIO;SAGITARIO;09;6;-;-;2;4
00653600;CALLE;DE;SAGITARIO;SAGITARIO;09;7;1;3;-;-
00653700;CUESTA;DEL;SAGRADO CORAZON;SAGRADO CORAZÓN;05;5;-;-;2;10
00653700;CUESTA;DEL;SAGRADO CORAZON;SAGRADO CORAZÓN;15;8;-;-;22;26
00653700;CUESTA;DEL;SAGRADO CORAZON;SAGRADO CORAZÓN;15;9;19;21;-;-
00653800;PLAZA;DEL;SAGRADO CORAZON DE JESUS;SAGRADO CORAZÓN DE JESÚS;05;3;1;1;2;2
00653900;CALLE;DE LOS;SAGRADOS CORAZONES;SAGRADOS CORAZÓNES;10;2;1;33;2;34
00654000;PLAZA;DE LOS;SAGRADOS CORAZONES;SAGRADOS CORAZÓNES;05;1;1;7;-;-
00654000;PLAZA;DE LOS;SAGRADOS CORAZONES;SAGRADOS CORAZÓNES;05;4;3;3;2;4
00654200;CALLE;DE;SAGUNTO;SAGUNTO;07;3;1;17;2;24
00654300;CALLE;DE;SAHAGUN;SAHAGÚN;06;1;-;-;2;4
00654350;CALLE;DEL;SAHARA;SÁHARA;17;4;69;93;8;60
00654400;CALLE;DE;SAINZ DE LA CALLEJA;SAINZ DE LA CALLEJA;09;6;1;15;2;16
00002460;CALLE;DE;SAJONIA;SAJONIA;20;5;1;31;2;8
00654500;CALLE;DE LA;SAL;SAL;01;6;1;3;2;2
00654600;CALLE;DEL;SALADO;SALADO;12;2;5;5;2;8
00654700;CALLE;DE;SALAMANCA;SALAMANCA;06;2;1;27;2;30
00654900;CALLE;DE;SALAS;SALAS;04;6;-;-;2;6
00655000;CALLE;DE;SALAS BARBADILLO;SALAS BARBADILLO;15;2;1;57;2;72
00655100;AVENIDA;DE;SALAS DE LOS INFANTES;SALAS DE LOS INFANTES;08;6;1;19C;4;8
00655200;CALLE;DE;SALASIERRA;SALASIERRA;12;5;1;15;2;12
00655250;CALLE;DE;SALCEDO;SALCEDO;08;6;5;13;4;16
00655300;CALLE;DE;SALDAÑA;SALDAÑA;11;2;1;37;2;30
00655500;PLAZA;DE LAS;SALESAS;SALESAS;01;4;1;11;2;10
00655600;CALLE;DE;SALIENTE;SALIENTE;03;3;1;5;2;10
00655800;CALLE;DE;SALINAS;SALINAS;15;2;-;-;2;4
00002404;CALLE;DE;SALINAS DE ROSIO;SALINAS DE ROSÍO;21;2;33;35;-;-
00655850;CALLE;DEL;SALITRE;SALITRE;01;2;1;49;2;64
00655900;CALLE;DE;SALLABERRY;SALLABERRY;11;2;1;101;2;82
31000508;AVENIDA;DE;SALMEDINA;SALMEDINA;18;1;1;151;2;172
00001093;CAMINO;DE;SALMEDINA;SALMEDINA;18;1;41;41;30;30
00655950;CALLE;DE;SALOBREÑA;SALOBREÑA;12;2;1;23;2;42
00656100;CALLE;DE;SALORINO;SALORINO;10;7;1;13;-;-
00656200;CALLE;DE;SALOU;SALÓU;08;7;1;57;2;28
00656300;CALLE;DE;SALSIPUEDES;SALSIPUEDES;17;1;1;31;2;20
00656500;CALLE;DE LA;SALUD;SALUD;01;6;1;21;2;12
00656975;CALLE;DE;SALUSTIANO OLOZAGA;SALUSTIANO OLÓZAGA;04;1;1;13;2;20
31000548;CALLE;DE;SALVADOR ALLENDE;SALVADOR ALLENDE;11;6;3;7;2;42
00657100;CALLE;DE;SALVADOR ALONSO;SALVADOR ALONSO;11;3;1;29;2;26
00657300;PLAZA;DE;SALVADOR CRESPO;SALVADOR CRESPO;10;2;3;5;4;4
00657350;CALLE;DE;SALVADOR DE MADARIAGA;SALVADOR DE MADARIAGA;15;5;1;11;6;56
00657600;CALLE;DEL;SALVADOR DEL MUNDO;SALVADOR DEL MUNDO;11;4;1;11;2;12
00463100;CALLE;DE;SALVADOR GRANES;SALVADOR GRANÉS;04;4;1;7;2;6
00657400;CALLE;DE;SALVADOR MARTINEZ;SALVADOR MARTÍNEZ;12;2;1;5;2;60
00657500;CALLE;DE;SALVADOR MARTINEZ LOZANO;SALVADOR MARTÍNEZ LOZANO;13;2;1;39;2;42
31000533;CALLE;DE;SALVADOR VICENTE MARTIN;SALVADOR VICENTE MARTÍN;11;6;9;29;-;-
00657775;CALLE;DE;SALVATIERRA;SALVATIERRA;08;6;1;13;2;14
00657800;CALLE;DE LA;SALVIA;SALVIA;06;5;1;7;2;8
00657825;CALLE;DE;SAMACA;SAMACA;16;4;-;-;2;10
00657900;CALLE;DE;SAMANIEGO;SAMANIEGO;20;6;3;45;2;24
00657904;CALLE;DE;SAMARIA;SAMARÍA;03;6;1;3B;2;14
00658000;CALLE;DE;SAMBARA;SAMBARA;15;3;1;181;2;146
00658200;CALLE;DE;SAMPERIO;SAMPERIO;08;3;1;3;2;2
00658250;CALLE;DE;SAN ADOLFO;SAN ADOLFO;08;1;1;13;2;18
00658300;CALLE;DE;SAN ADRIAN;SAN ADRIÁN;17;1;1;7;2;8
00658400;CALLE;DE;SAN AGAPITO;SAN AGAPITO;17;4;1;47;2;34
00658500;CALLE;DE;SAN AGUSTIN;SAN AGUSTÍN;01;3;1;19;2;18
00658600;CALLE;DE;SAN ALBERTO;SAN ALBERTO;01;6;1;5;2;2
00658700;CALLE;DE;SAN ALEJANDRO;SAN ALEJANDRO;02;1;1;1;2;12
00658900;PLAZA;DE;SAN AMARO;SAN AMARO;06;2;1;9;2;10
00659000;CALLE;DE;SAN AMBROSIO;SAN AMBROSIO;10;1;-;-;4;8
00659050;PLAZA;DE;SAN ANACLETO;SAN ANACLETO;09;7;1;5;2;4
00659100;CALLE;DE;SAN ANASTASIO;SAN ANASTASIO;02;2;-;-;2;4
00659200;CALLE;DE;SAN ANDRES;SAN ANDRÉS;01;5;1;35;2;44
00659300;COSTANILLA;DE;SAN ANDRES;SAN ANDRÉS;01;1;1;3;2;22
00659400;PLAZA;DE;SAN ANDRES;SAN ANDRÉS;01;1;1;3;2;4
31000673;CALLE;DE;SAN ANDRES DE RABANEDO;SAN ANDRÉS DE RABANEDO;16;6;1;9;6;16
00659800;CALLE;DE;SAN ANSELMO;SAN ANSELMO;13;3;1;31;8;38
00659900;CALLE;DE;SAN ANTOLIN;SAN ANTOLÍN;11;4;1;9;2;10
00660000;CALLE;DE;SAN ANTON;SAN ANTÓN;08;1;1;3;4;6
00660100;CALLE;DE;SAN ANTONIO;SAN ANTONIO;06;2;1;15;2;14
00660400;GLORIETA;DE;SAN ANTONIO DE LA FLORIDA;SAN ANTONIO DE LA FLORIDA;09;1;1;9;2;8
00660500;CALLE;DE;SAN ANTONIO DE PADUA;SAN ANTONIO DE PADUA;12;4;23;51;22;52
00660500;CALLE;DE;SAN ANTONIO DE PADUA;SAN ANTONIO DE PADUA;12;5;1;21;2;20
00660600;CALLE;DE;SAN AQUILINO;SAN AQUILINO;06;4;1;35;2;34
00660700;CALLE;DE;SAN ARMENGOL;SAN ARMENGOL;12;5;1;3;2;4
00660800;CALLE;DE;SAN ARTURO;SAN ARTURO;08;1;1;5;2;4
00660950;CALLE;DE;SAN AURELIANO;SAN AURELIANO;17;1;1;11;2;20
00661000;CALLE;DE;SAN BALDOMERO;SAN BALDOMERO;15;2;1;13;2;20
00661100;CALLE;DE;SAN BARTOLOME;SAN BARTOLOMÉ;01;4;1;25;2;24
00661200;CALLE;DE;SAN BASILIO;SAN BASILIO;12;7;1;21;2;26
00661300;CALLE;DE;SAN BENIGNO;SAN BENIGNO;10;2;3;3;2;48
00661400;CALLE;DE;SAN BENITO;SAN BENITO;06;4;3;49;4;72
00661500;CALLE;DE;SAN BERNABE;SAN BERNABÉ;01;1;11;17;8;30
00661600;CALLE;DE;SAN BERNARDINO;SAN BERNARDINO;01;5;1;17;2;22
00661700;CALLE;DE;SAN BERNARDO;SAN BERNARDO;01;1;1;11;2;6
00661700;CALLE;DE;SAN BERNARDO;SAN BERNARDO;01;5;13;91;8;92
00661700;CALLE;DE;SAN BERNARDO;SAN BERNARDO;07;2;93;125;-;-
00661700;CALLE;DE;SAN BERNARDO;SAN BERNARDO;07;3;-;-;94;132
00661800;CALLE;DE;SAN BLAS;SAN BLAS;01;3;1;5;2;12
00662000;CALLE;DE;SAN BONIFACIO;SAN BONIFACIO;17;1;1;3;-;-
00662200;CALLE;DE;SAN BRAULIO;SAN BRAULIO;11;2;1;3;2;2B
00662300;CALLE;DE;SAN BRUNO;SAN BRUNO;01;1;1;7;2;6
00662400;CALLE;DE;SAN BUENAVENTURA;SAN BUENAVENTURA;01;1;1;9;2;14
00662500;CALLE;DE;SAN CANDIDO;SAN CÁNDIDO;11;3;3;3;-;-
00662600;CALLE;DE;SAN CANUTO;SAN CANUTO;10;2;7;21;16;30
00662700;CALLE;DE;SAN CARLOS;SAN CARLOS;01;2;1;17;2;14
00662750;CALLE;DE;SAN CASIMIRO;SAN CASIMIRO;12;5;1;7;2;8
00662900;CALLE;DE;SAN CAYETANO;SAN CAYETANO;01;2;1;7;2;12
00663000;PLAZA;DE;SAN CAYETANO;SAN CAYETANO;04;4;1;3;2;2
00663100;CALLE;DE;SAN CESAR;SAN CÉSAR;09;4;1;7;-;-
00663200;CALLE;DE;SAN CESAREO;SAN CESÁREO;17;1;1;35H;2;36
00663300;CALLE;DE;SAN CIPRIANO;SAN CIPRIANO;19;1;11;85;10;74
00663400;CALLE;DE;SAN CIRIACO;SAN CIRIACO;19;1;-;-;2;20
00663400;CALLE;DE;SAN CIRIACO;SAN CIRIACO;19;2;1;7;-;-
00663500;CALLE;DE;SAN CIRILO;SAN CIRILO;08;1;1;3;-;-
00663600;CALLE;DE;SAN CLAUDIO;SAN CLAUDIO;13;4;3;123;2;170
00663700;CALLE;DE;SAN CLEMENTE;SAN CLEMENTE;11;5;1;17;2;20
00663704;PASAJE;DE;SAN CLEMENTE;SAN CLEMENTE;11;5;-;-;8;8F
00663800;CALLE;DE;SAN CLODOALDO;SAN CLODOALDO;15;1;1;27;2;28
00663900;CALLE;DE;SAN CONRADO;SAN CONRADO;10;1;1;7;4;8
00664000;CALLE;DE;SAN COSME Y SAN DAMIAN;SAN COSME Y SAN DAMIÁN;01;2;1;15;2;24
00664100;CALLE;DE;SAN CRISPIN;SAN CRISPÍN;10;2;1;13;2;14
00664200;CALLE;DE;SAN CRISTOBAL;SAN CRISTÓBAL;01;6;1;17;2;14
00664300;PLAZA;DE;SAN CRISTOBAL;SAN CRISTÓBAL;20;6;1;3;-;-
31000189;CALLE;DE;SAN CRISTOBAL DE LA LAGUNA;SAN CRISTÓBAL DE LA LAGUNA;11;6;1;1;2;2
00664450;CALLE;DE;SAN CUGAT DEL VALLES;SAN CUGAT DEL VALLÉS;08;6;1;15;2;10
00664500;CALLE;DE;SAN DACIO;SAN DACIO;08;6;1;49;2;62
00664600;CALLE;DE;SAN DALMACIO;SAN DALMACIO;17;1;1;61;2;20
00664700;CALLE;DE;SAN DAMASO;SAN DÁMASO;11;3;1;7;2;16
00664800;CALLE;DE;SAN DANIEL;SAN DANIEL;02;3;1;1;2;2
00664900;CALLE;DE;SAN DAVID;SAN DAVID;11;1;1;3;2;12
00665000;CALLE;DE;SAN DELFIN;SAN DELFÍN;11;1;1;9;2;10
00665200;CALLE;DE;SAN DEOGRACIAS;SAN DEOGRACIAS;11;6;3;47;2;46
00665400;AVENIDA;DE;SAN DIEGO;SAN DIEGO;13;2;1;113;2;156
00665400;AVENIDA;DE;SAN DIEGO;SAN DIEGO;13;3;-;-;158;158
00665300;CALLE;DE;SAN DIEGO;SAN DIEGO;13;5;1;33;4;34
00665450;PLAZA;DE;SAN DIEGO;SAN DIEGO;13;3;1;9;2;12
00665500;TRAVESIA;DE;SAN DIEGO;SAN DIEGO;13;2;1;19;2;28B
00665600;CALLE;DE;SAN DIMAS;SAN DIMAS;01;5;1;23;2;20
00665650;CALLE;DE;SAN DONATO;SAN DONATO;15;1;1;9;2;6
00665800;CALLE;DE;SAN ELIAS;SAN ELÍAS;12;6;1;1;2;6
00665900;AVENIDA;DE;SAN ELOY;SAN ELOY;20;7;1;9;2;10
00666000;CALLE;DE;SAN EMETERIO;SAN EMETERIO;11;4;1;9;2;10
00666100;CALLE;DE;SAN EMILIO;SAN EMILIO;15;1;1;63C;2;70
00666200;CALLE;DE;SAN ENRIQUE;SAN ENRIQUE;06;2;1;19;2;30
00002683;CALLE;DE;SAN ENRIQUE DE OSSO;SAN ENRIQUE DE OSSÓ;16;6;1;563;2;48
00666300;CALLE;DE;SAN EPIFANIO;SAN EPIFANIO;02;1;1;9;8;8
00666400;CALLE;DE;SAN ERASMO;SAN ERASMO;17;1;1;55;2;48
00666500;CALLE;DE;SAN ERNESTO;SAN ERNESTO;05;3;-;-;2;18
00666625;CALLE;DE;SAN ESTANISLAO;SAN ESTANISLAO;21;3;5;9;2;10
00666640;CALLE;DE;SAN ESTEBAN DE GORMAZ;SAN ESTEBAN DE GORMAZ;16;5;1;33;2;34
00666650;CALLE;DE;SAN EUDALDO;SAN EUDALDO;19;2;1;11;2;14
00666700;CALLE;DE;SAN EUGENIO;SAN EUGENIO;01;2;1;9;2;10
00666900;CALLE;DE;SAN EUSEBIO;SAN EUSEBIO;10;3;-;-;2;10
00667000;CALLE;DE;SAN EUSTAQUIO;SAN EUSTAQUIO;17;1;13;29;2;30
00667100;CALLE;DE;SAN EVARISTO;SAN EVARISTO;02;3;3;3;2;2
00667200;CALLE;DE;SAN EZEQUIEL;SAN EZEQUIEL;17;1;1;23;2;36
00667301;CALLE;DE;SAN FACUNDO;SAN FACUNDO;13;5;7;13;-;-
00667400;CALLE;DE;SAN FAUSTINO;SAN FAUSTINO;20;7;3;25;2;106
00667500;CALLE;DE;SAN FELICES;SAN FELICES;09;1;-;-;2;4
00667600;CALLE;DE;SAN FELIPE;SAN FELIPE;06;3;1;13;2;12
00667700;CALLE;DE;SAN FELIPE NERI;SAN FELIPE NERI;01;6;1;1;2;4
00667800;CALLE;DE;SAN FELIU DE GUIXOLS;SAN FELIÚ DE GUIXOLS;13;5;1;11;-;-
00667900;CALLE;DE;SAN FELIX;SAN FÉLIX;02;3;1;9;2;10
00668000;AVENIDA;DE;SAN FERMIN;SAN FERMÍN;12;3;1;45;2;50
00668150;CALLE;DE;SAN FERNANDO;SAN FERNANDO;19;1;5;25Y;2;24
00668450;PLAZA;DE;SAN FERNANDO;SAN FERNANDO;08;1;1;13;2;14
00668100;TRAVESIA;DE;SAN FERNANDO;SAN FERNANDO;05;6;1;11;2;4
00668500;CALLE;DE;SAN FERNANDO DEL JARAMA;SAN FERNANDO DEL JARAMA;05;2;1;13;2;18
00668600;CALLE;DE;SAN FIDEL;SAN FIDEL;15;2;1;103;2;84
00668650;CALLE;DE;SAN FILEMON;SAN FILEMÓN;19;2;3;27;2;32
00668700;CALLE;DE;SAN FILIBERTO;SAN FILIBERTO;12;5;7;9;2;16
00668800;CALLE;DE;SAN FLORENCIO;SAN FLORENCIO;13;6;1;11;2;18
00668900;CALLE;DE;SAN FORTUNATO;SAN FORTUNATO;12;3;1;27;2;32
00669000;CARRERA;DE;SAN FRANCISCO;SAN FRANCISCO;01;1;1;15;2;16
00669100;PLAZA;DE;SAN FRANCISCO;SAN FRANCISCO;01;1;1;5;2;6
00669400;PASEO;DE;SAN FRANCISCO DE SALES;SAN FRANCISCO DE SALES;07;6;1;43;2;50
00669300;CALLE;DE;SAN FRANCISCO EL GRANDE;SAN FRANCISCO EL GRANDE;12;7;5;23;2;26
00669500;CALLE;DE;SAN FROILAN;SAN FROILÁN;12;4;1;11;2;12
00669550;CALLE;DE;SAN FRUTOS;SAN FRUTOS;08;1;3;3;2;4
00669600;CALLE;DE;SAN FULGENCIO;SAN FULGENCIO;10;2;15;29;2;12
00669700;PARTICULAR;DE;SAN GABRIEL;SAN GABRIEL;07;6;1;1;2;4
00669800;CALLE;DE;SAN GALO;SAN GALO;10;1;9;13;2;14
00669900;CALLE;DE;SAN GELASIO;SAN GELASIO;08;1;1;7;4;6B
00670000;CALLE;DE;SAN GERARDO;SAN GERARDO;09;4;3;61;2;76
00670300;CALLE;DE;SAN GERVASIO;SAN GERVASIO;17;3;11;39;4;16
00670400;PASADIZO;DE;SAN GINES;SAN GINÉS;01;6;1;5;2;2
00670500;PLAZA;DE;SAN GINES;SAN GINÉS;01;6;1;5;2;4
00670600;CALLE;DE;SAN GRACIANO;SAN GRACIANO;12;5;1;11;2;2
00670700;CALLE;DE;SAN GREGORIO;SAN GREGORIO;01;4;1;21;2;10
00670900;CALLE;DE;SAN GUMERSINDO;SAN GUMERSINDO;15;1;1;29;2;28
00671050;CALLE;DE;SAN HERCULANO;SAN HERCULANO;20;7;1;15;2;18
00671100;CALLE;DE;SAN HERMENEGILDO;SAN HERMENEGILDO;01;5;1;31;2;36
00671200;CALLE;DE;SAN HIGINIO;SAN HIGINIO;15;2;1;1;2;6
00671300;CALLE;DE;SAN HILARIO;SAN HILARIO;20;7;1;5;-;-
00671600;CALLE;DE;SAN IGNACIO DE LOYOLA;SAN IGNACIO DE LOYOLA;01;5;1;9;2;18
00671700;PLAZA;DE;SAN IGNACIO DE LOYOLA;SAN IGNACIO DE LOYOLA;09;6;1;1;-;-
00671800;CALLE;DE;SAN ILDEFONSO;SAN ILDEFONSO;01;2;1;29;2;32
00671900;PLAZA;DE;SAN ILDEFONSO;SAN ILDEFONSO;01;5;1;9;2;8
00672000;PASEO;DE;SAN ILLAN;SAN ILLÁN;11;3;3;59;10;10
00672300;CALLE;DE;SAN ISIDORO DE SEVILLA;SAN ISIDORO DE SEVILLA;02;2;1;23;2;16
00672400;TRAVESIA;DE;SAN ISIDORO DE SEVILLA;SAN ISIDORO DE SEVILLA;02;2;1;15;2;8
00672600;CALLE;DE;SAN ISIDRO LABRADOR;SAN ISIDRO LABRADOR;01;1;1;23;2;26
00672700;CALLE;DE;SAN JAIME;SAN JAIME;18;1;1;31;2;66
00002720;PLAZA;DE;SAN JAIME;SAN JAIME;18;1;1;7;2;8
00672900;PLAZA;DE;SAN JAVIER;SAN JAVIER;01;1;1;1;2;2
00673000;CALLE;DE;SAN JENARO;SAN JENARO;17;1;1;9;2;26
00673100;CARRERA;DE;SAN JERONIMO;SAN JERÓNIMO;01;3;9;23;22;48
00673100;CARRERA;DE;SAN JERONIMO;SAN JERÓNIMO;01;6;1;7;2;20
00673200;CALLE;DE;SAN JOAQUIN;SAN JOAQUÍN;01;5;1;9;2;16
00673300;CALLE;DE;SAN JORGE;SAN JORGE;13;2;1;13;2;18
00673400;CALLE;DE;SAN JOSE;SAN JOSÉ;01;3;1;9;2;12
00674200;PLAZUELA;DE;SAN JUAN;SAN JUAN;01;3;1;1;-;-
00674350;CALLE;DE;SAN JUAN DE AVILA;SAN JUAN DE ÁVILA;15;9;1;9;2;8
00675000;PASAJE;DE;SAN JUAN DE DIOS;SAN JUAN DE DIOS;03;4;1;1;2;2
00674700;CALLE;DE;SAN JUAN DE LA CRUZ;SAN JUAN DE LA CRUZ;04;4;1;9;2;10
00674800;PLAZA;DE;SAN JUAN DE LA CRUZ;SAN JUAN DE LA CRUZ;07;5;1;11;2;10
00674900;CALLE;DE;SAN JUAN DE LA CUESTA;SAN JUAN DE LA CUESTA;15;1;1;1;2;10
00675200;CALLE;DE;SAN JUAN DE LA PEÑA;SAN JUAN DE LA PEÑA;18;1;1;17;2;10
00675300;CALLE;DE;SAN JUAN DE LA SALLE;SAN JUAN DE LA SALLE;05;1;1;5;2;6
00675100;CALLE;DE;SAN JUAN DE MATA;SAN JUAN DE MATA;10;3;1;57;2;30
00002801;CALLE;DE;SAN JUAN DE ORTEGA;SAN JUAN DE ORTEGA;08;6;-;-;10;102
00675400;CALLE;DE;SAN JULIAN;SAN JULIÁN;12;5;-;-;2;2
00002820;CALLE;DE;SAN JULIAN DEL CAMINO;SAN JULIÁN DEL CAMINO;08;6;1;11;2;2
00675500;CALLE;DE;SAN JULIO;SAN JULIO;05;1;1;11;2;6
00675600;CALLE;DE;SAN JUSTO;SAN JUSTO;01;1;1;5;2;4
00675700;CALLE;DE;SAN LAMBERTO;SAN LAMBERTO;15;1;1;29;2;20
00905761;TRAVESIA;DE;SAN LAMBERTO;SAN LAMBERTO;15;1;-;-;2;2
00675800;CALLE;DE;SAN LAUREANO;SAN LAUREANO;08;3;1;53;2;42
00675950;CALLE;DE;SAN LAZARO;SAN LÁZARO;08;1;1;5;2;6
00676000;CALLE;DE;SAN LEANDRO;SAN LEANDRO;08;1;-;-;2;16
00676100;CALLE;DE;SAN LEON;SAN LEÓN;10;3;1;11;2;16
00676200;CALLE;DE;SAN LEONARDO;SAN LEONARDO;01;5;1;9;2;14
00676300;CALLE;DE;SAN LEOPOLDO;SAN LEOPOLDO;06;4;1;73;2;78
00676400;CALLE;DE;SAN LIBORIO;SAN LIBORIO;12;3;1;1;-;-
00676500;CALLE;DE;SAN LORENZO;SAN LORENZO;01;4;1;19;2;28
00676600;CALLE;DE;SAN LUCAS;SAN LUCAS;01;4;1;21;2;14
00676750;CALLE;DE;SAN LUCIANO;SAN LUCIANO;17;5;1;15;2;16
00676900;AVENIDA;DE;SAN LUIS;SAN LUIS;15;9;85;99;126;166
00676900;AVENIDA;DE;SAN LUIS;SAN LUIS;16;4;5;27I;4;104
00676900;AVENIDA;DE;SAN LUIS;SAN LUIS;16;5;29;79;106;114
00677300;CALLE;DE;SAN MACARIO;SAN MACARIO;17;4;17;21;2;22
00677400;CALLE;DE;SAN MAGIN;SAN MAGÍN;12;6;1;21;2;20
31001286;CALLE;DE;SAN MAMES;SAN MAMÉS;17;1;19;77;46;114
00677500;CALLE;DE;SAN MANUEL;SAN MANUEL;10;4;1;7;-;-
00677600;CALLE;DE;SAN MARCELINO;SAN MARCELINO;10;4;1;3;2;8
00677700;CALLE;DE;SAN MARCELO;SAN MARCELO;15;1;3;25;2;30
00677800;CALLE;DE;SAN MARCOS;SAN MARCOS;01;4;1;45;2;44
00677900;CALLE;DE;SAN MARIANO;SAN MARIANO;20;7;1;113;2;110
00002466;CALLE;DE;SAN MARINO;SAN MARINO;20;5;1;5;2;8
00678000;CALLE;DE;SAN MARIO;SAN MARIO;12;3;21;79;2;18
00678100;CALLE;DE;SAN MARTIN;SAN MARTÍN;01;6;1;5;2;4
00678200;PLAZA;DE;SAN MARTIN;SAN MARTÍN;01;6;1;5;2;4
00000861;GLORIETA;DE;SAN MARTIN DE LA VEGA;SAN MARTÍN DE LA VEGA;12;3;1;7;6;6
00678400;CALLE;DE;SAN MARTIN DE PORRES;SAN MARTÍN DE PORRES;09;3;21;55;4;26
00678500;PASAJE;DE;SAN MARTIN DE VALDEIGLESIAS;SAN MARTÍN DE VALDEIGLESIAS;05;2;1;9;2;10
00678800;CALLE;DE;SAN MATEO;SAN MATEO;01;4;1;25;2;34
00678900;TRAVESIA;DE;SAN MATEO;SAN MATEO;01;4;1;17;2;18
00679250;CALLE;DE;SAN MAXIMILIANO;SAN MAXIMILIANO;15;1;1;71;2;66
00679300;CALLE;DE;SAN MAXIMO;SAN MÁXIMO;12;3;1;35;2;10
00679400;CALLE;DE;SAN MELITON;SAN MELITÓN;11;4;1;17;2;10
00679500;CALLE;DE;SAN MIGUEL;SAN MIGUEL;13;5;1;39;2;16B
00679700;PLAZA;DE;SAN MIGUEL;SAN MIGUEL;01;1;1;11;2;10
00002833;CALLE;DE;SAN MIGUEL DEL CAMINO;SAN MIGUEL DEL CAMINO;08;6;-;-;6;24
00679800;CALLE;DE;SAN MILLAN;SAN MILLÁN;01;2;1;5;2;6
00002803;PASEO;DE;SAN MILLAN DE LA COGOLLA;SAN MILLÁN DE LA COGOLLA;08;6;5;11;2;32
00679900;CALLE;DE;SAN MODESTO;SAN MODESTO;08;6;1;3;2;52
00680000;CALLE;DE;SAN MOISES;SAN MOISÉS;13;2;1;41;2;40
00680100;CALLE;DE;SAN NARCISO;SAN NARCISO;20;7;11;27;2;38
00680200;CALLE;DE;SAN NAZARIO;SAN NAZARIO;05;2;1;7;2;12
00680300;CALLE;DE;SAN NEMESIO;SAN NEMESIO;15;6;1;5;2;4
00680400;CALLE;DE;SAN NEVIANO;SAN NEVIANO;17;1;1;7;2;8
00680700;CALLE;DE;SAN NICOLAS;SAN NICOLÁS;01;1;1;15;2;12
00680800;PLAZA;DE;SAN NICOLAS;SAN NICOLÁS;01;1;1;5;2;6
00681000;CALLE;DE;SAN NICOMEDES;SAN NICOMEDES;12;5;5;31;2;16
00681100;CALLE;DE;SAN NORBERTO;SAN NORBERTO;17;1;1;25;2;52
00681200;CALLE;DE;SAN OLEGARIO;SAN OLEGARIO;11;6;1;7;2;10
00681300;CALLE;DE;SAN ONOFRE;SAN ONOFRE;01;5;1;5;2;10
00681600;CALLE;DE;SAN PABLO;SAN PABLO;10;7;1;9;2;14
00681800;CALLE;DE;SAN PACIANO;SAN PACIANO;08;1;1;3;-;-
00681850;CALLE;DE;SAN PANCRACIO;SAN PANCRACIO;08;1;1;1L;2;10
00681900;CALLE;DE;SAN PANTALEON;SAN PANTALEÓN;11;2;3;5;2;2
00682000;CALLE;DE;SAN PASCUAL;SAN PASCUAL;10;3;-;-;2;10
00682200;CALLE;DE;SAN PATRICIO;SAN PATRICIO;11;2;1;5;2;14
00682300;CALLE;DE;SAN PEDRO;SAN PEDRO;01;3;1;25;2;28
00682400;COSTANILLA;DE;SAN PEDRO;SAN PEDRO;01;1;1;11;2;14
00682500;PASAJE;DE;SAN PEDRO;SAN PEDRO;05;2;1;13B;2;16
00682600;CALLE;DE;SAN PEDRO DE CARDEÑA;SAN PEDRO DE CARDEÑA;16;5;3;29;4;70
00682700;CALLE;DE;SAN PEDRO MARTIR;SAN PEDRO MÁRTIR;01;2;1;11;2;10
00682800;CALLE;DE;SAN PELEGRIN;SAN PELEGRÍN;08;1;1;1;2;2
00002456;CALLE;DE;SAN PETERSBURGO;SAN PETERSBURGO;20;5;1;7;2;2
00683000;CALLE;DE;SAN POL DE MAR;SAN POL DE MAR;09;1;1;13;2;10
00683100;CALLE;DE;SAN POMPEYO;SAN POMPEYO;11;3;1;7;2;6
00683200;CALLE;DE;SAN QUINTIN;SAN QUINTÍN;01;1;1;1;2;10
00683400;CALLE;DE;SAN QUIRICO;SAN QUIRICO;08;1;1;3;2;4
00683700;CALLEJON;DE;SAN RAFAEL;SAN RAFAEL;06;6;1;9;2;10
00683900;CALLE;DE;SAN RAIMUNDO;SAN RAIMUNDO;06;1;1;77;2;70
00684100;CALLE;DE;SAN RAMON NONATO;SAN RAMÓN NONATO;05;6;1;1;2;6
00684200;CALLE;DE;SAN REMIGIO;SAN REMIGIO;20;7;1;7;2;8
00684250;CALLE;DE;SAN RESTITUTO;SAN RESTITUTO;09;4;1;53;2;80
00684300;CALLE;DE;SAN RICARDO;SAN RICARDO;01;6;1;3;2;2
00684400;CALLE;DE;SAN ROBERTO;SAN ROBERTO;10;3;1;11;2;16
00684450;CALLE;DE;SAN ROBUSTIANO;SAN ROBUSTIANO;10;4;3;7;2;10
00684500;CALLE;DE;SAN ROGELIO;SAN ROGELIO;06;1;1;9;4;22
00684800;CALLE;DE;SAN ROMAN DEL VALLE;SAN ROMÁN DEL VALLE;20;4;1;19;2;8
